"Nome","Códigos","Bolsa","Último","Compra","Venda","Negociação Estendida","Negociação Estendida (%)","Abertura","Prévio","Máxima","Mínima","Variação","Var%","Vol.","Próximos Balanços","Hora","Valor de Mercado","Receita","Volume Médio (3m)","LPA","Relação P/L","Beta","Dividendo","Rendimento","5 minutos","15 minutos","30 minutos","Hora","5 horas","Diário","Semanal","Mensal","Diário","1 Semana","1 Mês","YTD","1 ano","3 anos"
"Boi Gordo Futuros","BGIc1","BM&F Bovespa","354,65","354.60","354.80","--","--","355,20","354,35","355,50","354,40","+0,65","+0,18%","1,733","--","","-","","-","-","-","-","-","-","Compra Forte","Neutro","Compra","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","0,18%","2,16%","1,33%","10,97%","12,75%","20,36%"
"China a 30 anos","CN30YT=RR","SS","2,350","2,364","2,359","--","--","2,350","2,350","2,354","2,348","-0,005","-0,21%","-","--","03:59:00","-","","-","-","-","-","-","-","Venda","Venda Forte","Venda Forte","Venda Forte","Venda","Compra","Compra Forte","Compra","-0,21%","-0,63%","2,13%","1,60%","16,92%","-27,87%"
"China a 10 anos","CN10YT=RR","SS","1,828","1.836","1.828","--","--","1,828","1,825","1,830","1,825","-0,006","-0,33%","-","--","","-","","-","-","-","-","-","-","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Neutro","Neutro","Compra","Neutro","-0,33%","0,38%","0,22%","-1,83%","-2,25%","-36,51%"
"China a 5 anos","CN5YT=RR","SS","1,563","1,563","1,555","--","--","1,560","1,562","1,564","1,559","-0,005","-0,32%","-","--","03:40:00","-","","-","-","-","-","-","-","Neutro","Venda","Compra","Compra","Compra Forte","Venda","Venda","Neutro","-0,32%","0,51%","-0,13%","-4,87%","-5,84%","-42,22%"
"China a 2 anos","CN2YT=RR","SS","1,288","1,288","1,267","--","--","1,306","1,295","1,306","1,288","-0,027","-2,05%","-","--","03:58:00","-","","-","-","-","-","-","-","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","-2,05%","-0,54%","-6,33%","-4,10%","-13,56%","-46,58%"
"China a 20 anos","CN20YT=RR","SS","2,323","2,337","2,322","--","--","2,315","2,410","2,328","2,315","-0,074","-3,09%","-","--","03:58:00","-","","-","-","-","-","-","-","Venda","Venda","Venda Forte","Venda Forte","Venda","Venda","Compra Forte","Neutro","-3,09%","-4,99%","-1,90%","-4,60%","9,58%","-28,57%"
"China a 1 ano","CN1YT=RR","SS","1,255","1,255","1,245","--","--","1,272","1,260","1,274","1,250","0,000","0,00%","-","--","03:58:00","-","","-","-","-","-","-","-","Venda Forte","Venda Forte","Venda Forte","Venda","Venda Forte","Venda Forte","Venda Forte","Venda Forte","0,00%","-0,24%","-5,14%","-3,83%","-17,43%","-44,66%"
"China CDS 10 Anos USD","CNGV10YUSAC=R","SS","62,56","-","-","--","--","62,56","71,76","62,56","62,56","-1,01","-1,59%","-","--","24/03","-","","-","-","-","-","-","-","","","","","","Compra Forte","Neutro","Venda Forte","-1,59%","5,01%","11,38%","3,53%","-11,63%","-49,66%"
"China CDS 5 Anos USD","CNGV5YUSAC=R","SS","50,87","-","-","--","--","50,87","50,70","50,87","50,87","-1,68","-3,19%","-","--","24/03","-","","-","-","-","-","-","-","","","","","","Compra Forte","Compra Forte","Venda","-3,19%","7,78%","19,58%","16,35%","2,29%","-41,60%"
"China CDS 2 Anos USD","CNGV2YUSAC=R","SS","37,83","-","-","--","--","37,83","30,51","37,83","37,83","-0,84","-2,17%","-","--","24/03","-","","-","-","-","-","-","-","","","","","","Compra Forte","Compra Forte","Compra Forte","-2,17%","5,58%","15,80%","14,49%","28,11%","-30,14%"
"China CDS 1 Ano USD","CNGV1YUSAC=R","SS","30,79","-","-","--","--","30,79","26,50","30,79","30,79","-1,00","-3,15%","-","--","24/03","-","","-","-","-","-","-","-","","","","","","Compra Forte","Compra Forte","Compra Forte","-3,15%","5,73%","14,24%","13,98%","20,70%","-33,17%"
"Japão a 40 anos","JP40YT=RR","TYO","3,721","3,603","3,595","--","--","3,727","3,764","3,730","3,721","-0,043","-1,14%","-","--","15:10:13","-","","-","-","-","-","-","-","Compra Forte","Compra Forte","Neutro","Venda","Venda Forte","Compra","Compra Forte","Compra Forte","-1,14%","0,05%","3,07%","3,16%","34,38%","152,10%"
"Japão a 30 anos","JP30YT=RR","TYO","3,502","3,510","3,502","--","--","3,500","3,542","3,504","3,496","-0,040","-1,13%","-","--","15:10:13","-","","-","-","-","-","-","-","Compra","Neutro","Neutro","Venda Forte","Venda Forte","Compra Forte","Compra Forte","Compra Forte","-1,13%","0,40%","3,98%","2,85%","37,55%","157,12%"
"Japão a 20 anos","JP20YT=RR","TYO","3,104","3,144","3,135","--","--","3,107","3,130","3,107","3,100","-0,026","-0,83%","-","--","15:10:12","-","","-","-","-","-","-","-","Neutro","Venda","Venda","Venda Forte","Venda Forte","Compra","Compra Forte","Compra Forte","-0,83%","0,68%","4,69%","3,64%","37,96%","188,07%"
"Japão a 10 anos","JP10YT=RR","TYO","2,241","2,241","2,232","--","--","2,250","2,262","2,254","2,241","-0,021","-0,93%","-","--","15:10:13","-","","-","-","-","-","-","-","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Compra","Compra Forte","Compra Forte","-0,93%","1,31%","4,14%","7,79%","43,75%","697,51%"
"Japão a 9 meses","JP9MT=RR","TYO","0,990","-","-","--","--","0,982","0,993","0,990","0,982","+0,007","+0,71%","-","--","01:29:25","-","","-","-","-","-","-","-","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","0,71%","0,81%","2,59%","14,72%","72,17%","-713,00%"
"Japão CDS 5 Anos USD","JPGV5YUSAC=R","TYO","26,39","-","-","--","--","26,39","17,71","26,39","26,39","-0,37","-1,38%","-","--","24/03","-","","-","-","-","-","-","-","","","","","","Compra Forte","Compra Forte","Compra Forte","-1,38%","1,30%","3,91%","9,39%","41,27%","-1,68%"
"Japão CDS 2 Anos USD","JPGV2YUSAC=R","TYO","13,50","-","-","--","--","13,50","5,53","13,50","13,50","-0,53","-3,78%","-","--","24/03","-","","-","-","-","-","-","-","","","","","","Compra Forte","Compra Forte","Compra Forte","-3,78%","8,04%","14,83%","25,28%","107,06%","12,22%"
"Japão CDS 1 Ano USD","JPGV1YUSAC=R","TYO","9,50","-","-","--","--","8,50","2,51","9,50","8,50","+2,50","+35,71%","-","--","24/03","-","","-","-","-","-","-","-","","","","","","Compra Forte","Compra Forte","Compra Forte","35,71%","35,89%","19,20%","90,00%","171,43%","26,67%"
"Japão CDS 10 Anos USD","JPGV10YUSAC=R","TYO","42,94","-","-","--","--","42,95","29,87","42,95","42,94","-2,07","-4,59%","-","--","24/03","-","","-","-","-","-","-","-","","","","","","Compra","Compra Forte","Compra Forte","-4,59%","-0,04%","4,83%","5,36%","39,28%","15,99%"
"Japão a 3 meses","JP3MT=RR","TYO","0,806","-","-","--","--","0,807","0,804","0,807","0,806","+0,002","+0,25%","-","--","15:25:04","-","","-","-","-","-","-","-","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","0,37%","-2,77%","2,93%","48,07%","152,19%","-386,68%"
"México a 3 anos","MX3YT=RR","BMV","8,460","8,729","8,697","--","--","8,460","8,520","8,460","8,460","-0,060","-0,70%","-","--","13:05:04","-","","-","-","-","-","-","-","Neutro","Neutro","Neutro","Neutro","Compra","Compra Forte","Compra Forte","Neutro","-0,70%","1,93%","12,65%","12,20%","-2,98%","-20,82%"
"México a 20 anos","MX20YT=RR","BMV","9,510","9,875","9,821","--","--","9,510","9,590","9,510","9,510","-0,080","-0,83%","-","--","13:05:02","-","","-","-","-","-","-","-","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda","Venda","Compra Forte","Neutro","-0,83%","-1,96%","4,16%","0,11%","-4,80%","-0,07%"
"México a 30 anos","MX30YT=RR","BMV","9,490","9,854","9,822","--","--","9,490","9,620","9,490","9,490","-0,130","-1,35%","-","--","13:05:03","-","","-","-","-","-","-","-","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Compra","Neutro","-1,35%","-2,37%","3,72%","-0,52%","-5,29%","-0,30%"
"México a 3 meses","MX3MT=RR","BMV","7,120","7,317","7,296","--","--","7,150","7,120","7,150","7,120","0,000","0,00%","-","--","24/03","-","","-","-","-","-","-","-","Neutro","Neutro","Neutro","Neutro","Neutro","Venda Forte","Venda Forte","Venda Forte","0,00%","0,14%","0,85%","-0,70%","-19,91%","-38,62%"
"México a 10 anos","MX10YT=RR","BMV","9,150","9,483","9,451","--","--","9,150","9,450","9,150","9,150","-0,300","-3,17%","-","--","13:05:04","-","","-","-","-","-","-","-","Venda","Venda","Venda","Neutro","Venda","Neutro","Compra Forte","Neutro","-3,17%","-3,17%","4,81%","2,23%","-3,28%","-0,48%"
"México a 1 mês","MX1MT=RR","BMV","6,820","7,043","7,022","--","--","7,090","6,820","7,090","6,820","0,000","0,00%","-","--","24/03","-","","-","-","-","-","-","-","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","0,00%","0,00%","-1,02%","-3,67%","-24,72%","-39,16%"
"México CDS 5 Anos USD","MXGV5YUSAC=R","BMV","106,65","-16,64","-","--","--","106,65","131,57","106,65","106,65","+0,01","+0,01%","-","--","24/03","-","","-","-","-","-","-","-","","","","","","Compra Forte","Compra","Venda Forte","0,01%","10,13%","22,53%","17,59%","-20,74%","-23,97%"
"Ishares Ibovespa Fundo de Indice","BOVA11.SA","BVMF","182,60","182,56","182,60","--","--","181,00","179,19","183,02","180,66","+3,41","+1,90%","2.558.522","--","15:15:27","15.650.000.000","","5.919.861","-","-","-","-","-","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","1,86%","3,83%","-2,57%","15,53%","41,23%","90,41%"
"Índice Brasil Amplo",".IBRA","BVMF","7.311,22","-","-","--","--","7.176,60","7.175,91","7.327,61","7.176,38","+135,31","+1,89%","-","--","15:15:00","-","","1","-","-","-","-","-","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","1,73%","3,36%","-2,96%","15,01%","39,75%","86,38%"
"Índice Brasil 100",".IBRX","BVMF","78.602,33","-","-","--","--","77.153,56","77.145,87","78.777,64","77.149,28","+1.456,46","+1,89%","-","--","","-","","1","-","-","-","-","-","Compra","Compra","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","1,72%","3,32%","-2,78%","15,37%","39,98%","87,30%"
"Índice Brasil 50",".IBX50","BVMF","31.432,84","-","-","--","--","30.866,63","30.863,26","31.522,32","30.865,60","+569,58","+1,85%","-","--","15:15:00","-","","1","-","-","-","-","-","Compra","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","1,68%","3,35%","-2,46%","16,38%","40,03%","89,49%"
"Certificado de Depósito Interbancário de 1 dia Futuros","DIJc7","BM&F Bovespa","14,19","14,19","14,20","--","--","14,28","93.241,40","14,29","14,19","-0,10","-0,67%","141.688","--","15:15:48","-","","-","-","-","-","-","-","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","-0,49%","-99,98%","-99,98%","-99,98%","-99,98%","6,20%"
"Certificado de Depósito Interbancário de 1 dia Futuros","DIJc6","BM&F Bovespa","14,28","14,26","14,27","--","--","14,33","94.267,81","14,33","14,28","-0,03","-0,21%","5.486","--","14:56:36","-","","-","-","-","-","-","-","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","-0,21%","-99,98%","-99,98%","-99,98%","-99,98%","6,01%"
"Certificado de Depósito Interbancário de 1 dia Futuros","DIJc5","BM&F Bovespa","14,36","14,34","14,35","--","--","14,37","95.307,14","14,37","14,36","-0,05","-0,31%","1.561","--","14:58:30","-","","-","-","-","-","-","-","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","-0,31%","-99,98%","-99,98%","-99,98%","-99,98%","5,98%"
"Certificado de Depósito Interbancário de 1 dia Futuros","DIJc4","BM&F Bovespa","14,43","14,43","14,43","--","--","14,46","96.470,48","14,47","14,43","-0,05","-0,31%","617.922","--","15:15:45","-","","-","-","-","-","-","-","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","-0,24%","-99,98%","-99,99%","-99,99%","-99,99%","6,18%"
"Certificado de Depósito Interbancário de 1 dia Futuros","DIJc3","BM&F Bovespa","14,51","14,50","14,51","--","--","14,53","97.553,18","14,54","14,51","-0,01","-0,09%","29.097","--","15:16:00","-","","-","-","-","-","-","-","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","-0,03%","-99,99%","-99,99%","-99,99%","0,83%","6,53%"
"Certificado de Depósito Interbancário de 1 dia Futuros","DIJc1","BM&F Bovespa","14,649","14.648","14.649","--","--","14,648","99.675,080","14,650","14,648","0,000","-0,01%","53,331","--","","-","","-","-","-","-","-","-","Venda","Neutro","Neutro","Venda","Venda Forte","Venda Forte","Venda Forte","Neutro","-0,01%","-99,99%","-99,99%","-99,99%","3,49%","7,31%"
"Itau Unibanco Banco Holding SA","ITUB.K","NYSE","8,260","-","-","--","--","8,230","8,050","8,340","8,190","+0,210","+2,61%","23.147.790","05.05.2026","15:30:35","88.940.000.000","254.790.000.000","27.151.120","4,0089","12,02","0,2","0,0332","0,41%","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra","Neutro","Compra","Compra Forte","2,55%","2,42%","-10,85%","15,29%","51,29%","114,03%"
"Banco Bradesco SA ADR","BBD","NYSE","3,685","-","-","--","--","3,650","3,550","3,700","3,620","+0,135","+3,80%","29.002.452","29.04.2026","15:30:03","39.300.000.000","267.110.000.000","41.174.137","2,2377","8,62","0,3","0,0276","0,78%","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Neutro","Neutro","Compra","3,80%","4,39%","-9,01%","10,66%","58,84%","52,90%"
"Petroleo Brasileiro Petrobras SA ADR","PBR","NYSE","19,96","-","-","--","--","19,50","19,75","20,01","19,45","+0,21","+1,06%","16.215.190","11.05.2026","15:30:47","123.530.000.000","497.550.000.000","28.271.334","8,5446","5,05","0,16","1,005","5,09%","Compra","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","1,06%","0,96%","20,17%","68,44%","39,29%","105,77%"
"Shell PLC ADR","SHEL.K","NYSE","91,98","-","-","--","--","91,51","91,12","92,15","91,37","+0,86","+0,94%","4.017.540","07.05.2026","15:30:48","259.200.000.000","266.890.000.000","6.677.586","3,03","15,15","-0,07","2,976","3,27%","Venda","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","0,88%","-0,88%","13,24%","25,11%","25,88%","68,46%"
"BP PLC ADR","BP","NYSE","45,54","-","-","--","--","44,84","44,79","45,60","44,79","+0,75","+1,67%","8.808.972","28.04.2026","15:30:54","116.120.000.000","187.640.000.000","12.291.874","0,0034","2,22K","0,06","1,9768","4,41%","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","1,64%","2,06%","19,85%","31,10%","32,28%","26,90%"
"Rio Tinto ADR","RIO","NYSE","87,62","-","-","--","--","87,97","86,77","88,33","87,06","+0,85","+0,98%","1.378.281","20.04.2026","15:30:11","147.620.000.000","57.640.000.000","3.960.168","6,084","14,37","0,65","3,995","4,6%","Neutro","Compra","Compra Forte","Compra Forte","Compra","Neutro","Compra","Compra Forte","0,98%","-0,11%","-11,58%","9,48%","39,37%","35,49%"
"BHP Group Ltd ADR","BHP","NYSE","70,22","-","-","--","--","70,41","68,77","70,85","69,60","+1,45","+2,11%","2.281.151","21.04.2026","15:30:25","177.210.000.000","53.990.000.000","4.329.942","2,0131","17,39","0,68","2,63","3,82%","Neutro","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Neutro","Compra","Compra Forte","2,06%","2,77%","-13,42%","16,27%","40,89%","20,71%"
"Suco de Laranja NY Futuros","OJ","ICE","182,75","182,70","183,95","--","--","160,52","171,95","184,00","159,55","+10,80","+6,28%","584","--","14:59:55","-","","-","-","-","-","-","-","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra","Neutro","Venda Forte","Venda Forte","6,28%","1,25%","-2,06%","-10,94%","-30,27%","-28,04%"
"Boi Gordo Futuros","LCc1","CME","234,38","233,78","235,00","--","--","235,58","235,38","235,98","233,30","-1,00","-0,42%","13.465","--","15:04:56","-","","-","-","-","-","-","-","Compra","Venda Forte","Venda Forte","Venda Forte","Venda","Neutro","Compra","Compra Forte","-0,42%","-0,43%","-4,72%","1,03%","13,19%","43,79%"
"BB ETF Índice Futuro de Boi Gordo B3 Fundo de Índice - Resp Limitada","BBOI11.SA","BVMF","10,48","10,48","10,67","--","--","10,59","10,55","10,77","10,23","-0,07","-0,66%","55.354","--","15:12:29","-","","18.626","-","-","-","-","-","Neutro","Neutro","Neutro","Neutro","Neutro","Compra","Compra Forte","Compra Forte","-1,42%","0,10%","-0,57%","8,11%","23,96%","23,81%"
"Nasdaq 100",".NDX","NASDAQ","24.209,07","-","-","--","--","24.236,41","24.002,45","24.314,25","24.081,38","+206,62","+0,86%","175,576,790","--","","-","","399.126.299","-","-","-","-","-","Venda","Neutro","Neutro","Neutro","Venda Forte","Venda Forte","Neutro","Compra Forte","0,89%","-0,85%","-3,26%","-4,09%","21,59%","89,68%"
"USD/CAD - Dólar Americano Dólar Canadense","USD/CAD - Dólar Americano Dólar Canadense","FX","1,3809","1,3809","1,3810","--","--","1,3764","1,3764","1,3811","1,3750","+0,0045","+0,33%","-","--","15:30:33","-","","-","-","-","-","-","-","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Neutro","0,32%","0,55%","0,93%","0,60%","-3,20%","0,47%"
"MSCI Inc","MSCI.K","NYSE","528,55","-","-","--","--","542,37","537,65","542,37","525,29","-9,10","-1,69%","224.570","28.04.2026","15:30:30","38.730.000.000","3.130.000.000","626.721","15,69","33,87","1,3","8,2","1,48%","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","-1,73%","-5,09%","-7,77%","-7,90%","-7,22%","-2,71%"
"China A50 Futuros","CHINA50","SGX","14.658,5","14.652,0","14.665,0","--","--","14.490,0","14.435,0","14.677,0","14.611,5","+223,5","+1,55%","67.876","--","15:31:00","-","","-","-","-","-","-","-","Neutro","Compra","Compra","Compra Forte","Compra","Venda","Venda","Compra","1,54%","-1,53%","-0,35%","-4,08%","9,27%","11,66%"
"KOSPI 200 Futuros","KSc1","KRX","857,60","342,50","343,00","--","--","841,05","824,05","858,35","840,95","+26,85","+3,23%","44.724","--","24/03","-","","-","-","-","-","-","-","","","","","","Compra Forte","Compra Forte","Compra Forte","3,23%","-0,64%","-8,55%","41,05%","144,99%","171,99%"
"FTSE 100","UK100","LON","10.106,84","10.110,05","10.114,09","--","--","9.965,17","10.106,84","10.118,15","9.965,17","+141,68","+1,42%","816.849.782","--","13:35:59","-","","928.086.551","-","-","-","-","-","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Neutro","Venda","Neutro","Compra Forte","1,42%","-1,93%","-6,82%","1,77%","16,31%","36,48%"
"Dow Jones Industrial Average",".DJI","NYSE","46.473,91","-","-","--","--","46.314,24","46.124,06","46.718,42","46.196,91","+349,85","+0,76%","290.806.446","--","15:30:23","-","","556.393.542","-","-","-","-","-","Neutro","Compra","Compra Forte","Compra Forte","Neutro","Venda Forte","Venda","Compra Forte","0,77%","0,55%","-6,10%","-3,30%","9,48%","44,18%"
"Dow Jones Futuros","YMM26","CME","46.803,00","46.802,00","46.805,00","--","--","46.814,00","46.415,00","47.036,00","46.480,00","+388,00","+0,84%","89.274","--","15:20:55","-","","-","-","-","-","-","-","Compra Forte","Compra","Compra Forte","Compra Forte","Compra","Venda Forte","Venda","Compra Forte","0,81%","0,55%","-5,53%","-3,20%","9,46%","44,26%"
"Nasdaq 100 Futuros","NQM26","CME","24.441,25","24.441,50","24.442,00","--","--","24.414,00","24.213,75","24.539,75","24.286,50","+227,50","+0,94%","433.819","--","15:20:50","-","","-","-","-","-","-","-","Venda Forte","Venda","Neutro","Neutro","Neutro","Venda Forte","Neutro","Compra Forte","0,89%","-0,90%","-2,60%","-4,03%","21,44%","89,52%"
"Dogecoin","DOGE/USD","Investing.com","0,096457","-","-","--","--","0,092919","0,092919","0,097846","0,094435","+0,003537","+3,81%","1.433.433.695","--","15:31:03","-","","-","-","-","-","-","-","Compra","Neutro","Neutro","Neutro","Compra Forte","Compra","Venda Forte","Venda Forte","3,77%","1,23%","-0,58%","-17,87%","-50,53%","29,64%"
"Solana","SOL/USD","Investing.com","92,056","-","-","--","--","88,902","88,902","93,377","90,799","+3,154","+3,55%","4.490.823","--","15:30:39","-","","-","-","-","-","-","-","Compra Forte","Neutro","Neutro","Neutro","Compra Forte","Compra Forte","Venda Forte","Venda Forte","3,52%","2,18%","7,16%","-26,13%","-32,98%","339,13%"
"ETH/USD - Ethereum Dólar Americano","ETH/USD - Ethereum Dólar Americano","Binance","2.170,59","2.170,58","2.170,59","--","--","2.118,75","2.118,75","2.199,02","2.114,37","+51,84","+2,45%","300.757","--","15:30:17","-","","-","-","-","-","-","-","Venda Forte","Venda Forte","Venda Forte","Venda","Compra Forte","Neutro","Venda Forte","Venda Forte","2,42%","-1,51%","7,03%","-26,98%","7,99%","22,32%"
"EUR/BRL - Euro Real Brasileiro","EUR/BRL - Euro Real Brasileiro","FX","6,0301","6,0261","6,0341","--","--","6,0753","6,0753","6,1087","6,0205","-0,0452","-0,74%","-","--","15:30:01","-","","-","-","-","-","-","-","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda","-0,77%","-0,07%","-0,54%","-6,30%","-2,25%","6,80%"
"Farelo de Soja Chicago Futuros","ZM","ICE","320,50","320,40","320,60","--","--","322,40","322,40","324,35","318,25","-1,90","-0,59%","68.476","--","15:19:59","-","","-","-","-","-","-","-","Compra Forte","Compra","Venda Forte","Venda Forte","Venda Forte","Compra Forte","Compra Forte","Neutro","-0,59%","-0,37%","-0,12%","7,05%","9,16%","-27,42%"
"Soja Chicago Futuros","ZS","ICE","1.173,50","1.173,50","1.173,75","--","--","1.152,63","1.154,00","1.176,50","1.152,00","+18,50","+1,60%","108.042","--","15:19:57","-","","-","-","-","-","-","-","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Neutro","Compra Forte","Compra Forte","1,58%","0,90%","0,75%","11,91%","17,11%","-16,64%"
"CBOE Emerging Markets Etf Volitlity",".VXEEM","CBOE","36,38","-","-","--","--","34,58","20,18","39,56","34,56","+3,00","+8,99%","-","--","","-","","-","-","-","-","-","-","","","","","","Compra Forte","Compra Forte","Compra Forte","8,99%","16,98%","44,94%","110,29%","89,97%","74,57%"
"iShares iBoxx $ High Yield Corporate Bond ETF","HYG","NYSE","79,47","-","-","--","--","79,46","79,17","79,58","79,35","+0,30","+0,37%","36.058.078","--","15:29:37","15.790.000.000","997.550.000","47.787.161","7,72","10,41","0,422","4,7248","5,97%","Compra Forte","Compra Forte","Compra Forte","Compra","Neutro","Venda Forte","Venda Forte","Neutro","0,38%","0,09%","-1,71%","-1,44%","0,48%","7,98%"
"iShares iBoxx $ Investment Grade Corporate Bond ETF","LQD","NYSE","108,83","-","-","--","--","109,01","108,34","109,04","108,69","+0,49","+0,45%","31.980.281","--","15:30:21","30.790.000.000","1.390.000.000","39.515.805","6,89","16,06","0,463","4,594","4,24%","Venda Forte","Venda","Compra Forte","Compra Forte","Neutro","Venda Forte","Venda Forte","Neutro","0,44%","0,10%","-2,60%","-1,24%","0,80%","-0,59%"
"USD/CNH - Dólar Americano Yuan chinês offshore","USD/CNH - Dólar Americano Yuan chinês offshore","FX","6,9011","6,9005","6,9017","--","--","6,8906","6,8910","6,9094","6,8840","+0,0101","+0,15%","-","--","15:31:01","-","","-","-","-","-","-","-","Venda Forte","Venda Forte","Venda","Compra","Compra Forte","Neutro","Venda Forte","Venda Forte","0,14%","-0,01%","0,82%","-1,08%","-5,18%","0,47%"
"USD/JPY - Dólar Americano Iene Japonês","USD/JPY - Dólar Americano Iene Japonês","FX","159,29","159,29","159,30","--","--","158,71","158,71","159,30","158,58","+0,58","+0,37%","-","--","15:30:56","-","","-","-","-","-","-","-","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","0,37%","-0,37%","2,02%","1,67%","5,78%","21,88%"
"DAX","DE40","ETR","22.940,42","22.968,91","22.970,86","--","--","22.961,89","22.940,42","23.079,37","22.815,71","+303,51","+1,34%","60.465.302","--","13:38:59","-","","67.021.325","-","-","-","-","-","Compra","Compra","Neutro","Compra Forte","Venda","Venda Forte","Venda Forte","Compra Forte","1,34%","-2,39%","-9,29%","-6,33%","0,44%","53,37%"
"EUR/USD - Euro Dólar Americano","EUR/USD - Euro Dólar Americano","FX","1,1578","1,1578","1,1579","--","--","1,1607","1,1607","1,1631","1,1555","-0,0029","-0,25%","-","--","15:30:51","-","","-","-","-","-","-","-","Neutro","Neutro","Venda Forte","Venda Forte","Neutro","Neutro","Venda Forte","Compra Forte","-0,24%","1,11%","-1,85%","-1,42%","7,69%","7,62%"
"Nikkei 225","JP225","TYO","53.749,62","53.724,00","53.730,00","--","--","53.015,80","53.749,62","54.022,88","53.015,80","+1.497,34","+2,87%","-","--","03:30:29","-","","1.016.128.000","-","-","-","-","-","Neutro","Compra","Compra Forte","Compra Forte","Compra","Neutro","Compra","Compra Forte","2,87%","-2,70%","-8,52%","6,77%","41,34%","96,27%"
"Hang Seng Futuros","HSIQH6","HKEx","25.294,0","25.288,0","25.300,0","--","--","25.190,5","24.972,5","25.399,0","25.014,5","+321,5","+1,29%","14.154","--","15:31:01","-","","-","-","-","-","-","-","Venda Forte","Neutro","Neutro","Compra Forte","Neutro","Venda","Venda","Compra Forte","1,31%","-0,72%","-4,10%","-1,25%","7,75%","27,13%"
"ICE BofAML MOVE",".MOVE","ICE","103,01","-","-","--","--","98,15","95,74","103,01","98,15","+4,86","+4,95%","-","--","02:00:00","-","","-","-","-","-","-","-","","","","","","Compra Forte","Compra Forte","Compra Forte","4,95%","26,78%","61,13%","61,05%","12,69%","-40,68%"
"CBOE Brazil Etf Volatility",".VXEWZ","CBOE","41,04","-","-","--","--","42,37","28,78","42,64","40,25","-0,57","-1,37%","-","--","24/03","-","","-","-","-","-","-","-","","","","","","Compra Forte","Compra Forte","Compra Forte","-1,37%","2,14%","29,30%","52,23%","49,07%","12,22%"
"S&P/B3 Ibovespa VIX",".VXBR","BVMF","26,09","-","-","--","--","26,49","26,84","26,63","25,94","-0,75","-2,79%","-","--","15:16:00","-","","1","-","-","-","-","-","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Neutro","Neutro","Compra Forte","Compra Forte","-2,50%","-2,24%","27,16%","58,22%","67,33%","-"
