"Nome","Códigos","Bolsa","Último","Compra","Venda","Negociação Estendida","Negociação Estendida (%)","Abertura","Prévio","Máxima","Mínima","Variação","Var%","Vol.","Próximos Balanços","Hora","Valor de Mercado","Receita","Volume Médio (3m)","LPA","Relação P/L","Beta","Dividendo","Rendimento","5 minutos","15 minutos","30 minutos","Hora","5 horas","Diário","Semanal","Mensal","Diário","1 Semana","1 Mês","YTD","1 ano","3 anos"
"Russell 2000 Futuros","RTYM26","CME","2.545,70","2,545.70","2,545.90","--","--","2.543,10","2.551,80","2.549,30","2.511,30","-6,10","-0,24%","71,162","--","","-","","-","-","-","-","-","-","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Neutro","Neutro","Compra Forte","-0,28%","1,29%","-3,42%","1,87%","22,30%","43,98%"
"iShares Russell 2000 ETF","IWM","NYSE","251,49","-","-","--","--","248,95","251,82","251,66","248,81","-0,33","-0,13%","13,019,141","--","","74.010.000.000","865.360.000","43.240.131","18,01","13,73","1,11","1.7681","0.7%","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra","Neutro","Neutro","Compra Forte","-0,12%","1,57%","-3,78%","2,18%","22,93%","44,81%"
"VanEck J.P. Morgan EM Local Currency Bond ETF","EMLC.K","NYSE","25,10","-","-","--","--","25,08","25,16","25,12","25,07","-0,06","-0,24%","404.270","--","11:30:29","4.830.000.000","","5.001.674","-","-","-","1,4448","5,74%","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","-0,24%","-0,79%","-5,60%","-2,79%","5,29%","0,92%"
"Algodão NY nº2 Futuros","CT","ICE","68,24","68,14","68,34","--","--","68,17","68,18","68,27","67,88","+0,06","+0,09%","11.896","--","11:30:58","-","","-","-","-","-","-","-","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Neutro","0,09%","0,84%","4,01%","6,18%","1,74%","-14,19%"
"Açúcar NY nº11 Futuros","SB","ICE","15,85","15.79","15.91","--","--","15,70","15,55","15,87","15,54","+0,30","+1,93%","41,590","--","","-","","-","-","-","-","-","-","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Venda Forte","1,93%","3,12%","10,84%","5,60%","-16,97%","-24,27%"
"Milho Chicago Futuros","CCMc1","BM&F Bovespa","71,92","71,90","71,94","--","--","71,94","72,04","72,03","71,84","-0,13","-0,18%","815","--","11:10:19","-","","-","-","-","-","-","-","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Neutro","Compra Forte","Neutro","-0,18%","0,07%","-0,30%","2,38%","-7,16%","-14,30%"
"Milho Chicago Futuros","CCMc3","BM&F Bovespa","71,41","71,40","71,42","--","--","71,50","71,47","71,50","71,35","-0,09","-0,13%","502","--","11:11:56","-","","-","-","-","-","-","-","Venda","Neutro","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","-0,13%","0,28%","3,28%","-3,16%","-0,35%","-14,06%"
"Milho Chicago Futuros","CCMc2","BM&F Bovespa","71,05","71,10","71,17","--","--","71,23","71,23","71,28","71,05","-0,20","-0,28%","272","--","10:56:40","-","","-","-","-","-","-","-","Compra","Compra Forte","Compra Forte","Compra Forte","Neutro","Venda Forte","Venda","Neutro","-0,28%","0,65%","-0,92%","-4,52%","-1,78%","-14,99%"
"BB ETF Índice Futuro de Milho B3 Fundo de Índice - Resp Limitada","CORN11.SA","BVMF","7,39","7,33","7,39","--","--","7,39","7,29","7,39","7,39","+0,10","+1,37%","301","--","10:30:27","34.070.000","","8.794","-","-","-","-","-","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Neutro","Compra","1,37%","1,79%","0,82%","-7,04%","9,16%","-17,80%"
"Milho Chicago Futuros","ZC","ICE","463,88","463,75","464,00","--","--","467,50","467,00","468,63","462,10","-3,13","-0,67%","64.745","--","11:30:40","-","","-","-","-","-","-","-","Venda","Venda Forte","Venda Forte","Venda Forte","Compra","Compra Forte","Compra Forte","Compra Forte","-0,62%","-1,20%","3,48%","5,42%","3,14%","-28,40%"
"Boi Gordo Futuros","BGIc1","BM&F Bovespa","355,50","355,40","355,50","--","--","355,40","354,65","355,80","355,35","+0,80","+0,23%","463","--","11:14:22","-","","-","-","-","-","-","-","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","0,21%","1,46%","1,39%","11,22%","12,06%","19,88%"
"China a 30 anos","CN30YT=RR","SS","2,343","2,357","2,349","--","--","2,355","2,385","2,357","2,340","-0,007","-0,30%","-","--","03:59:00","-","","-","-","-","-","-","-","Neutro","Venda Forte","Venda Forte","Venda Forte","Venda","Neutro","Compra Forte","Compra","-0,30%","-1,97%","0,13%","1,30%","17,15%","-27,55%"
"China a 10 anos","CN10YT=RR","SS","1,813","1,821","1,816","--","--","1,824","1,823","1,824","1,812","-0,012","-0,66%","-","--","03:59:00","-","","-","-","-","-","-","-","Neutro","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Neutro","Neutro","-0,66%","-0,87%","-0,87%","-2,63%","-3,05%","-36,61%"
"China a 5 anos","CN5YT=RR","SS","1,550","1,550","1,543","--","--","1,563","1,553","1,563","1,548","-0,012","-0,77%","-","--","03:59:00","-","","-","-","-","-","-","-","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda","Neutro","-0,77%","-0,32%","-1,59%","-5,66%","-7,19%","-42,25%"
"China a 2 anos","CN2YT=RR","SS","1,280","1.280","1.250","--","--","1,310","1,275","1,310","1,280","-0,015","-1,16%","-","--","","-","","-","-","-","-","-","-","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","-1,16%","-0,78%","-9,41%","-4,69%","-11,11%","-46,47%"
"China a 20 anos","CN20YT=RR","SS","2,313","2,327","2,319","--","--","2,332","2,410","2,332","2,310","-0,097","-4,02%","-","--","03:53:00","-","","-","-","-","-","-","-","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda","Neutro","-4,02%","-4,42%","-3,42%","-5,01%","9,62%","-29,48%"
"China a 1 ano","CN1YT=RR","SS","1,250","1,250","1,238","--","--","1,255","1,254","1,263","1,248","-0,010","-0,79%","-","--","03:57:00","-","","-","-","-","-","-","-","Venda","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","-0,79%","-0,24%","-4,58%","-4,21%","-17,76%","-44,12%"
"China CDS 10 Anos USD","CNGV10YUSAC=R","SS","60,77","-","-","--","--","60,78","71,76","60,78","60,77","-1,79","-2,87%","-","--","25/03","-","","-","-","-","-","-","-","","","","","","Neutro","Neutro","Venda Forte","-2,87%","0,34%","6,26%","0,57%","-14,15%","-51,05%"
"China CDS 5 Anos USD","CNGV5YUSAC=R","SS","48,40","-","-","--","--","48,41","50,70","48,41","48,40","-2,47","-4,85%","-","--","","-","","-","-","-","-","-","-","","","","","","Compra Forte","Compra Forte","Venda","-4,85%","1,48%","9,87%","10,70%","-2,67%","-44,11%"
"China CDS 2 Anos USD","CNGV2YUSAC=R","SS","36,68","-","-","--","--","36,69","30,51","36,69","36,68","-1,15","-3,04%","-","--","25/03","-","","-","-","-","-","-","-","","","","","","Compra Forte","Compra Forte","Compra Forte","-3,04%","0,51%","10,02%","11,01%","24,21%","-31,36%"
"China CDS 1 Ano USD","CNGV1YUSAC=R","SS","29,80","-","-","--","--","29,80","26,50","29,80","29,80","-0,99","-3,22%","-","--","25/03","-","","-","-","-","-","-","-","","","","","","Compra","Compra Forte","Compra Forte","-3,22%","0,59%","7,89%","10,32%","16,82%","-34,42%"
"Japão a 40 anos","JP40YT=RR","TYO","3,722","3,603","3,596","--","--","3,727","3,720","3,733","3,679","+0,002","+0,05%","-","--","11:20:11","-","","-","-","-","-","-","-","Venda","Neutro","Neutro","Neutro","Venda Forte","Compra","Compra Forte","Compra Forte","0,11%","-0,72%","4,34%","3,24%","36,91%","146,79%"
"Japão a 30 anos","JP30YT=RR","TYO","3,526","3,529","3,522","--","--","3,500","3,501","3,536","3,490","+0,025","+0,71%","-","--","11:00:11","-","","-","-","-","-","-","-","Neutro","Compra Forte","Compra","Compra Forte","Neutro","Compra Forte","Compra Forte","Compra Forte","0,71%","-0,06%","5,70%","3,55%","39,53%","155,51%"
"Japão a 20 anos","JP20YT=RR","TYO","3,128","3,164","3,155","--","--","3,107","3,104","3,129","3,100","+0,024","+0,77%","-","--","11:30:10","-","","-","-","-","-","-","-","Neutro","Compra Forte","Compra","Compra Forte","Compra","Compra Forte","Compra Forte","Compra Forte","0,74%","0,22%","6,87%","4,41%","38,92%","191,15%"
"Japão a 10 anos","JP10YT=RR","TYO","2,276","2,274","2,264","--","--","2,250","2,241","2,279","2,241","+0,035","+1,56%","-","--","11:30:11","-","","-","-","-","-","-","-","Compra","Compra","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","1,52%","0,49%","7,51%","9,43%","45,55%","676,45%"
"Japão a 9 meses","JP9MT=RR","TYO","1,000","1,001","-","--","--","0,993","1,002","1,000","0,993","+0,007","+0,70%","-","--","01:28:54","-","","-","-","-","-","-","-","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","0,70%","2,99%","3,52%","15,87%","73,91%","-719,20%"
"Japão CDS 5 Anos USD","JPGV5YUSAC=R","TYO","26,43","-","-","--","--","26,44","17,71","26,44","26,43","+0,04","+0,16%","-","--","","-","","-","-","-","-","-","-","","","","","","Compra Forte","Compra Forte","Compra Forte","0,16%","1,49%","3,99%","9,56%","41,49%","-0,49%"
"Japão CDS 2 Anos USD","JPGV2YUSAC=R","TYO","13,53","-","-","--","--","13,55","5,53","13,55","13,53","+0,03","+0,25%","-","--","25/03","-","","-","-","-","-","-","-","","","","","","Compra Forte","Compra Forte","Compra Forte","0,25%","8,33%","20,10%","25,56%","107,52%","13,79%"
"Japão CDS 1 Ano USD","JPGV1YUSAC=R","TYO","9,52","-","-","--","--","9,52","2,51","9,52","9,52","+0,02","+0,18%","-","--","25/03","-","","-","-","-","-","-","-","","","","","","Compra Forte","Compra Forte","Compra Forte","0,18%","36,08%","19,34%","90,40%","172,00%","28,30%"
"Japão CDS 10 Anos USD","JPGV10YUSAC=R","TYO","43,02","-","-","--","--","43,04","29,87","43,04","43,02","+0,09","+0,20%","-","--","","-","","-","-","-","-","-","-","","","","","","Compra","Compra Forte","Compra Forte","0,20%","0,20%","4,92%","5,56%","39,54%","17,51%"
"Japão a 3 meses","JP3MT=RR","TYO","0,812","-","-","--","--","0,807","0,806","0,815","0,798","+0,006","+0,74%","-","--","09:50:11","-","","-","-","-","-","-","-","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra","Compra Forte","Compra Forte","0,74%","-1,93%","1,75%","48,99%","153,75%","-388,45%"
"México a 3 anos","MX3YT=RR","BMV","8,550","8,823","8,718","--","--","8,460","8,550","8,550","8,460","0,000","0,00%","-","--","25/03","-","","-","-","-","-","-","-","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Neutro","0,00%","1,91%","14,09%","13,40%","-1,81%","-18,66%"
"México a 20 anos","MX20YT=RR","BMV","9,530","9,896","9,790","--","--","9,510","9,530","9,530","9,450","0,000","0,00%","-","--","25/03","-","","-","-","-","-","-","-","Venda Forte","Venda Forte","Venda","Venda Forte","Venda","Neutro","Compra Forte","Neutro","0,00%","-2,26%","4,45%","0,32%","-4,60%","3,13%"
"México a 30 anos","MX30YT=RR","BMV","9,540","9,907","9,801","--","--","9,490","9,540","9,540","9,460","0,000","0,00%","-","--","25/03","-","","-","-","-","-","-","-","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda","Neutro","Compra Forte","Neutro","0,00%","-2,35%","4,26%","0,00%","-4,72%","3,46%"
"México a 3 meses","MX3MT=RR","BMV","7,120","7,317","7,296","--","--","7,150","7,110","7,150","7,120","0,000","0,00%","-","--","24/03","-","","-","-","-","-","-","-","Neutro","Neutro","Neutro","Neutro","Neutro","Compra","Venda","Venda Forte","0,00%","-0,56%","0,85%","-0,70%","-20,00%","-38,62%"
"México a 10 anos","MX10YT=RR","BMV","9,450","9,801","9,695","--","--","9,150","9,450","9,450","9,120","0,000","0,00%","-","--","25/03","-","","-","-","-","-","-","-","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra","Compra Forte","Neutro","0,00%","0,00%","8,25%","5,59%","0,00%","5,46%"
"México a 1 mês","MX1MT=RR","BMV","6,820","7,043","7,022","--","--","7,090","6,830","7,090","6,820","0,000","0,00%","-","--","24/03","-","","-","-","-","-","-","-","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","0,00%","-2,99%","-2,71%","-3,67%","-24,22%","-39,16%"
"México CDS 5 Anos USD","MXGV5YUSAC=R","BMV","104,14","-16,64","-","--","--","104,14","131,57","104,14","104,14","0,00","0,00%","-","--","25/03","-","","-","-","-","-","-","-","","","","","","Compra Forte","Compra Forte","Venda Forte","0,00%","5,18%","17,63%","14,83%","-22,03%","-24,77%"
"Ishares Ibovespa Fundo de Indice","BOVA11.SA","BVMF","181,29","181,27","181,30","--","--","179,91","182,20","181,34","179,79","-0,91","-0,50%","644.570","--","11:15:39","15.920.000.000","","5.879.075","-","-","-","-","-","Neutro","Neutro","Venda","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","-0,65%","2,18%","-2,24%","14,56%","39,47%","87,50%"
"Índice Brasil Amplo",".IBRA","BVMF","7.267,35","-","-","--","--","7.290,81","7.290,83","7.290,81","7.207,62","-23,48","-0,32%","-","--","11:16:00","-","","1","-","-","-","-","-","Venda Forte","Venda Forte","Venda","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","-0,37%","2,50%","-2,31%","14,44%","38,36%","83,92%"
"Índice Brasil 100",".IBRX","BVMF","78.093,55","-","-","--","--","78.374,28","78.374,48","78.374,28","77.487,39","-280,93","-0,36%","-","--","11:15:30","-","","1","-","-","-","-","-","Venda Forte","Venda Forte","Neutro","Compra","Compra Forte","Compra Forte","Compra Forte","Compra Forte","-0,42%","2,40%","-2,18%","14,74%","38,52%","84,77%"
"Índice Brasil 50",".IBX50","BVMF","31.268,83","-","-","--","--","31.352,86","31.352,95","31.354,04","31.008,70","-84,12","-0,27%","-","--","","-","","1","-","-","-","-","-","Venda Forte","Venda Forte","Neutro","Compra","Compra Forte","Compra Forte","Compra Forte","Compra Forte","-0,38%","2,48%","-1,83%","15,83%","38,65%","86,97%"
"Certificado de Depósito Interbancário de 1 dia Futuros","DIJc7","BM&F Bovespa","14,34","14,34","14,34","--","--","14,40","93.314,61","14,40","14,34","+0,11","+0,74%","185.980","--","11:15:42","-","","-","-","-","-","-","-","Venda Forte","Venda","Venda","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","0,88%","-99,98%","-99,98%","-99,98%","-99,98%","7,32%"
"Certificado de Depósito Interbancário de 1 dia Futuros","DIJc6","BM&F Bovespa","14,37","14,37","14,38","--","--","14,40","94.334,88","14,40","14,37","+0,08","+0,52%","6.428","--","11:15:13","-","","-","-","-","-","-","-","Venda","Venda","Neutro","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","0,70%","-99,98%","-99,98%","-99,98%","-99,98%","6,98%"
"Certificado de Depósito Interbancário de 1 dia Futuros","DIJc5","BM&F Bovespa","14,45","14,43","14,44","--","--","14,45","95.367,77","14,45","14,44","+0,07","+0,49%","3.218","--","11:07:38","-","","-","-","-","-","-","-","Neutro","Neutro","Venda Forte","Neutro","Venda Forte","Venda Forte","Venda Forte","Venda Forte","0,49%","-99,98%","-99,98%","-99,98%","-99,98%","6,64%"
"Certificado de Depósito Interbancário de 1 dia Futuros","DIJc4","BM&F Bovespa","14,50","14,49","14,50","--","--","14,53","96.526,21","14,53","14,49","+0,05","+0,35%","563.780","--","11:15:47","-","","-","-","-","-","-","-","Venda Forte","Venda","Venda","Venda","Venda Forte","Venda Forte","Venda Forte","Venda Forte","0,38%","-99,98%","-99,99%","-99,98%","-99,98%","6,54%"
"Certificado de Depósito Interbancário de 1 dia Futuros","DIJc3","BM&F Bovespa","14,56","14,54","14,56","--","--","14,56","97.607,86","14,56","14,54","+0,04","+0,30%","3.701","--","11:07:19","-","","-","-","-","-","-","-","Venda","Neutro","Neutro","Neutro","Venda Forte","Venda Forte","Venda Forte","Venda Forte","0,30%","-99,99%","-99,99%","-99,99%","1,32%","6,82%"
"Certificado de Depósito Interbancário de 1 dia Futuros","DIJc1","BM&F Bovespa","14,642","14,643","14,648","--","--","14,640","99.729,130","14,650","14,639","-0,010","-0,03%","119.490","--","11:15:12","-","","-","-","-","-","-","-","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Neutro","-0,03%","-99,99%","-99,99%","-99,99%","3,47%","7,28%"
"Itau Unibanco Banco Holding SA","ITUB.K","NYSE","8,125","-","-","--","--","8,130","8,210","8,165","8,090","-0,085","-1,04%","3.561.738","05.05.2026","11:30:38","89.770.000.000","254.790.000.000","27.204.688","4,0089","12,02","0,2","0,0332","0,4%","Venda Forte","Venda Forte","Venda Forte","Neutro","Neutro","Neutro","Neutro","Compra Forte","-0,97%","0,12%","-10,17%","13,55%","49,53%","103,79%"
"Banco Bradesco SA ADR","BBD","NYSE","3,630","-","-","--","--","3,625","3,660","3,650","3,610","-0,030","-0,82%","4.348.392","29.04.2026","11:30:20","38.730.000.000","267.110.000.000","41.133.157","2,2377","8,62","0,3","0,0276","0,75%","Venda Forte","Venda","Venda Forte","Neutro","Compra","Neutro","Neutro","Compra","-0,82%","2,54%","-11,25%","9,01%","58,52%","46,37%"
"Petroleo Brasileiro Petrobras SA ADR","PBR","NYSE","20,26","-","-","--","--","19,97","19,82","20,30","19,95","+0,44","+2,19%","7,264,935","11.05.2026","","123.930.000.000","497.550.000.000","28.212.112","8,5446","5,05","0,16","1.0105","5.1%","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","2,22%","2,43%","21,83%","70,97%","40,79%","103,01%"
"Shell PLC ADR","SHEL.K","NYSE","92,01","-","-","--","--","91,85","91,88","92,13","91,48","+0,13","+0,14%","1,415,124","07.05.2026","","259.100.000.000","266.890.000.000","6.655.934","3","15,33","-0,07","2.976","3.24%","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","0,11%","0,87%","10,14%","25,18%","25,50%","64,72%"
"BP PLC ADR","BP","NYSE","46,01","-","-","--","--","45,73","45,41","46,05","45,65","+0,60","+1,32%","2.486.099","28.04.2026","11:30:48","117.460.000.000","187.640.000.000","12.283.743","0,0034","2,25K","0,06","1,9768","4,35%","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","1,24%","0,26%","18,32%","32,39%","33,62%","24,67%"
"Rio Tinto ADR","RIO","NYSE","86,11","-","-","--","--","85,60","87,54","86,63","85,51","-1,43","-1,63%","888.390","20.04.2026","11:30:25","139.940.000.000","57.640.000.000","3.929.338","6,084","14,03","0,65","3,995","4,56%","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda","Venda Forte","Neutro","Compra Forte","-1,67%","0,50%","-13,35%","7,56%","38,08%","32,25%"
"BHP Group Ltd ADR","BHP","NYSE","69,33","-","-","--","--","68,81","70,01","69,46","68,64","-0,68","-0,97%","455.381","21.04.2026","11:30:40","176.650.000.000","53.990.000.000","4.316.837","2,0131","17,23","0,68","2,63","3,76%","Venda Forte","Venda Forte","Venda","Neutro","Neutro","Neutro","Compra","Compra Forte","-1,01%","2,86%","-15,04%","14,79%","39,63%","18,71%"
"Suco de Laranja NY Futuros","OJ","ICE","179,03","177,05","181,00","--","--","160,52","182,55","187,68","159,55","-3,52","-1,93%","177","--","11:30:49","-","","-","-","-","-","-","-","Venda Forte","Compra","Compra Forte","Compra Forte","Compra Forte","Neutro","Venda Forte","Venda Forte","-0,45%","8,79%","0,13%","-11,44%","-26,57%","-28,04%"
"Boi Gordo Futuros","LCc1","CME","234,03","234,00","234,08","--","--","233,30","234,43","234,25","233,15","-0,40","-0,17%","2.558","--","11:20:10","-","","-","-","-","-","-","-","Neutro","Venda","Venda Forte","Venda Forte","Venda Forte","Neutro","Compra","Compra Forte","-0,14%","0,35%","-4,06%","0,91%","11,72%","41,96%"
"BB ETF Índice Futuro de Boi Gordo B3 Fundo de Índice - Resp Limitada","BBOI11.SA","BVMF","10,68","10.67","10.68","--","--","10,80","10,80","10,89","10,61","-0,12","-1,11%","9,275","--","","-","","19.701","-","-","-","-","-","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","0,74%","4,51%","1,59%","13,10%","29,22%","22,80%"
"Nasdaq 100",".NDX","NASDAQ","23.980,66","-","-","--","--","23.913,19","24.162,98","24.029,51","23.864,97","-182,32","-0,76%","65.006.086","--","11:30:34","-","","398.259.693","-","-","-","-","-","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda","Compra Forte","-0,68%","-1,46%","-3,85%","-4,95%","21,22%","89,37%"
"USD/CAD - Dólar Americano Dólar Canadense","USD/CAD - Dólar Americano Dólar Canadense","FX","1,3829","1,3828","1,3829","--","--","1,3811","1,3811","1,3849","1,3805","+0,0018","+0,13%","-","--","11:30:54","-","","-","-","-","-","-","-","Venda","Venda","Venda","Compra","Compra Forte","Compra Forte","Compra Forte","Neutro","0,12%","0,64%","1,33%","0,74%","-3,33%","1,22%"
"MSCI Inc","MSCI.K","NYSE","535,51","-","-","--","--","528,74","530,99","538,09","528,00","+4,52","+0,85%","29,879","28.04.2026","","39.170.000.000","3.130.000.000","623.190","15,69","33,70","1,3","8.2","1.54%","Compra Forte","Compra Forte","Compra","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Neutro","0,95%","-3,64%","-6,26%","-6,57%","-5,26%","-0,80%"
"China A50 Futuros","CHINA50","SGX","14.558,5","14.552,0","14.565,0","--","--","14.652,5","14.654,0","14.566,0","14.491,5","-95,5","-0,65%","488.395","--","11:30:37","-","","-","-","-","-","-","-","Compra Forte","Compra Forte","Compra Forte","Neutro","Venda","Venda","Venda","Compra","-0,66%","-1,23%","-0,58%","-4,73%","8,05%","11,93%"
"KOSPI 200 Futuros","KSc1","KRX","827,40","342,50","343,00","--","--","827,90","857,60","833,20","823,65","-14,00","-1,66%","30.207","--","25/03","-","","-","-","-","-","-","-","","","","","","Neutro","Compra Forte","Compra Forte","-1,66%","-4,08%","-11,77%","36,09%","140,07%","163,29%"
"FTSE 100","UK100","LON","10.010,06","10.009,26","10.010,86","--","--","10.040,25","10.106,84","10.048,75","9.952,54","-96,78","-0,96%","290.191.110","--","11:30:28","-","","925.933.405","-","-","-","-","-","Compra Forte","Compra Forte","Compra","Venda Forte","Venda","Venda Forte","Neutro","Compra Forte","-0,99%","-0,56%","-8,28%","0,76%","15,47%","33,93%"
"Dow Jones Industrial Average",".DJI","NYSE","46.473,40","-","-","--","--","46.344,64","46.429,49","46.526,19","46.158,37","+43,91","+0,09%","90.876.984","--","11:30:17","-","","560.630.263","-","-","-","-","-","Compra","Compra Forte","Compra Forte","Compra Forte","Venda","Venda Forte","Venda","Compra Forte","0,12%","1,01%","-5,09%","-3,28%","9,90%","43,33%"
"Dow Jones Futuros","YMM26","CME","46.759,00","46.757,00","46.760,00","--","--","46.611,00","46.711,00","46.822,00","46.271,00","+48,00","+0,10%","46.950","--","11:20:47","-","","-","-","-","-","-","-","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Neutro","Venda Forte","Venda","Compra Forte","0,09%","0,89%","-4,59%","-3,27%","9,74%","43,28%"
"Nasdaq 100 Futuros","NQM26","CME","24.196,75","24.196,25","24.197,00","--","--","24.324,50","24.367,75","24.340,25","24.064,00","-171,00","-0,70%","209.460","--","11:20:48","-","","-","-","-","-","-","-","Compra Forte","Compra","Neutro","Venda","Venda Forte","Venda Forte","Venda","Compra","-0,73%","-1,59%","-3,26%","-4,98%","21,01%","89,16%"
"Dogecoin","DOGE/USD","Investing.com","0,091595","-","-","--","--","0,096925","0,096925","0,096265","0,091158","-0,005331","-5,50%","1.294.278.236","--","11:30:35","-","","-","-","-","-","-","-","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","-5,44%","-2,03%","-1,87%","-21,94%","-51,88%","25,78%"
"Solana","SOL/USD","Investing.com","87,645","-","-","--","--","91,957","91,957","91,962","87,348","-4,312","-4,69%","4.043.307.9999999995","--","11:30:27","-","","-","-","-","-","-","-","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","-4,60%","-1,30%","7,15%","-29,59%","-36,62%","340,84%"
"ETH/USD - Ethereum Dólar Americano","ETH/USD - Ethereum Dólar Americano","Binance","2.077,71","2.077,70","2.077,71","--","--","2.173,65","2.173,65","2.186,85","2.062,94","-95,94","-4,41%","293.272","--","11:30:47","-","","-","-","-","-","-","-","Venda Forte","Venda","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","-4,49%","-2,89%","7,55%","-30,14%","3,62%","21,08%"
"EUR/BRL - Euro Real Brasileiro","EUR/BRL - Euro Real Brasileiro","FX","6,0387","6.0314","6.0459","--","--","6,0425","6,0425","6,0643","6,0235","-0,0038","-0,06%","-","--","","-","","-","-","-","-","-","-","Neutro","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda","-0,06%","-0,19%","-0,37%","-6,14%","-2,69%","7,60%"
"Farelo de Soja Chicago Futuros","ZM","ICE","318,95","318,55","319,35","--","--","320,20","319,80","321,30","316,45","-0,85","-0,27%","24.417","--","11:30:58","-","","-","-","-","-","-","-","Compra Forte","Compra Forte","Neutro","Venda Forte","Venda Forte","Compra","Compra Forte","Compra","-0,27%","-4,08%","-0,48%","6,53%","8,30%","-27,81%"
"Soja Chicago Futuros","ZS","ICE","1.174,25","1,173.50","1,175.00","--","--","1.174,63","1.172,00","1.179,38","1.167,00","+2,25","+0,19%","36,984","--","","-","","-","-","-","-","-","-","Compra Forte","Compra Forte","Compra Forte","Neutro","Compra Forte","Compra","Compra Forte","Compra Forte","0,15%","0,45%","0,26%","12,05%","15,44%","-17,39%"
"CBOE Emerging Markets Etf Volitlity",".VXEEM","CBOE","35,42","-","-","--","--","33,51","20,18","36,27","33,50","0,00","0,00%","-","--","","-","","-","-","-","-","-","-","","","","","","Compra Forte","Compra Forte","Compra Forte","0,00%","16,55%","39,61%","104,74%","73,12%","67,55%"
"iShares iBoxx $ High Yield Corporate Bond ETF","HYG","NYSE","79,28","-","-","--","--","79,18","79,42","79,33","79,14","-0,14","-0,18%","11.921.279","--","11:30:46","16.080.000.000","997.550.000","47.824.590","7,72","10,41","0,422","4,7248","5,95%","Venda","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Neutro","-0,18%","-0,48%","-1,78%","-1,67%","0,43%","7,98%"
